,Folder,File,Settings,Toolchain,Message,Runtime (ns),Peak memory consumption (bytes),Overall iterations,NumberOfCodeBlocks,SizeOfPredicatesFP,SizeOfPredicatesBP,Conjuncts in SSA,Conjuncts in UnsatCore,ICC %
,recursive,Addition02_false-unreach-call_false-termination.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,238687584.0,171010296,3,0,62,0,69,20,-
,recursive,Addition02_false-unreach-call_false-termination.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,214234871.0,171010296,3,0,70,0,69,20,-
,recursive,Addition02_false-unreach-call_false-termination.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,219977607.0,171010296,3,0,69,0,69,20,-
,recursive,Addition02_false-unreach-call_false-termination.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,275115574.0,171010296,3,0,87,0,69,20,-
,recursive,Addition03_false-unreach-call.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: generated interpolants did not pass sanity check: de.uni_freiburg.informatik.ultimate.smtinterpol.smtlib2.SMTInterpol.getInterpolants(SMTInterpol.java:1294)],30025326199.0,1007674992,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30593090502.0,2.37133776E+9,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30286591398.0,2406006912,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30810640085.0,2353965768,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30936951323.0,2.30722716E+9,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30002470003.0,2.7583578E+9,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30079394298.0,1.44526976E+9,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 33)],30021718201.0,1210160776,27,0,10584,0,6912,810,-
,recursive,Addition03_false-unreach-call.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30008168759.0,1135311776,-,-,-,-,-,-,-
,recursive,Addition03_false-unreach-call.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 33)],30057278438.0,1.32580324E+9,27,0,12583,0,3726,263,-
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,49903393.0,0,2,0,-,-,-,-,-
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,173275510.0,83920824,2,0,32,0,61,7,0.25
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,176074827.0,83920824,2,0,32,0,61,7,0.25
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,170840221.0,167833128,2,0,32,0,61,7,0.25
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,184784919.0,167833128,2,0,32,0,61,7,0.25
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,19386223.0,0,2,0,-1,-1,-1,-1,0.25
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,135916123.0,167833128,2,0,33,0,62,7,-
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,135511405.0,167833128,2,0,39,0,62,7,-
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,348572917.0,167833128,2,0,95,0,62,7,-
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,939075438.0,167833128,4,0,524,0,220,21,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 47)],30009358862.0,1106762392,35,0,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30180191739.0,1.03352304E+9,-,-,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30024556484.0,1157148744,-,-,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30026521096.0,889960752,-,-,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30247761241.0,8.8920776E+8,-,-,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30160412105.0,2751706696,-,-,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30023183226.0,1.60133876E+9,-,-,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 47)],30017627181.0,2236173216,25,0,9787,0,3864,2230,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30033745906.0,1.21442804E+9,-,-,-,-,-,-,-
,recursive,EvenOdd01_true-unreach-call_true-termination.c,SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000322969.0,1010314384,-,-,-,-,-,-,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,19005714.0,0,1,0,-,-,-,-,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,47191175.0,8.495892E+7,-,-,-,-,-,-,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,45091389.0,8.495892E+7,-,-,-,-,-,-,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,41273790.0,169909296,-,-,-,-,-,-,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,44260852.0,169909296,-,-,-,-,-,-,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,8604535.0,0,-,-,-,-,-,-,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,39585122.0,169909296,1,0,0,0,0,0,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,27298573.0,169909296,1,0,0,0,0,0,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,41046824.0,169909296,1,0,0,0,0,0,-
,recursive,EvenOdd03_false-unreach-call_false-termination.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,42103290.0,169909296,1,0,0,0,0,0,-
,recursive,Fibonacci01_true-unreach-call.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],377384838.0,164771448,10,0,-,-,-,-,-
,recursive,Fibonacci01_true-unreach-call.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],31302287125.0,1626064648,18,0,3678,0,4131,331,0.8041578173501062
,recursive,Fibonacci01_true-unreach-call.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30760999638.0,1436204168,-,-,-,-,-,-,-
,recursive,Fibonacci01_true-unreach-call.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],30705350476.0,1218419216,17,0,3249,0,3497,310,0.7705500360770383
,recursive,Fibonacci01_true-unreach-call.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],31760210707.0,1.33825784E+9,17,0,3287,0,3576,310,0.7782902499195538
,recursive,Fibonacci01_true-unreach-call.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30001585557.0,1773588376,-,-,-,-,-,-,-
,recursive,Fibonacci01_true-unreach-call.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],30010940322.0,1.30844824E+9,19,0,4916,0,5424,455,-
,recursive,Fibonacci01_true-unreach-call.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30021381671.0,1.23890276E+9,-,-,-,-,-,-,-
,recursive,Fibonacci01_true-unreach-call.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30030839306.0,1580902432,-,-,-,-,-,-,-
,recursive,Fibonacci01_true-unreach-call.c,SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30024338197.0,1.83163672E+9,-,-,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],8926261594.0,542163776,25,0,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30004419095.0,2058688312,-,-,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30146376527.0,2333869768,-,-,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],29999992042.0,2547012352,-,-,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],31735087523.0,2662988912,-,-,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30111041455.0,785294984,-,-,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],24989961262.0,166071504,26,0,17158,0,30155,769,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],20268273698.0,1.73095904E+9,26,0,18253,0,29248,769,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 31)],30051516700.0,173090952,18,0,15748,0,6286,621,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 31)],30011136850.0,181389344,19,0,22383,0,7757,642,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],33838611369.0,1177411024,20,0,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000385840.0,2301137056,-,-,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30013556786.0,2155314672,-,-,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],31718939931.0,2570741184,25,0,6896,0,10581,325,0.9482218505170342
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30086574889.0,1992150088,-,-,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.codecheck: SMTLIBException: generated interpolants did not pass sanity check: de.uni_freiburg.informatik.ultimate.smtinterpol.smtlib2.SMTInterpol.getInterpolants(SMTInterpol.java:1294)],30040755942.0,2356408696,-,-,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30102064634.0,314389032,-,-,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],46602845401.0,2152328976,22,0,16215,0,26699,474,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 34)],30312455951.0,1765998808,17,0,12053,0,4857,182,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30018236372.0,1440030448,-,-,-,-,-,-,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,287050074.0,105955704,12,0,-,-,-,-,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,6992218548.0,1091800888,12,0,978,0,1223,84,0.8392175572519084
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,4245204137.0,847750096,11,0,789,0,958,73,0.7939949958298582
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,4764303133.0,1037206336,12,0,1042,0,1356,84,0.8264299802761341
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,6520309614.0,1059670328,12,0,1004,0,1277,84,0.8280149191877331
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.codecheck: SMTLIBException: generated interpolants did not pass sanity check: de.uni_freiburg.informatik.ultimate.smtinterpol.smtlib2.SMTInterpol.getInterpolants(SMTInterpol.java:1294)],30003905263.0,2435429688,-,-,-,-,-,-,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,2920451885.0,478450136,12,0,1047,0,1415,82,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,2141074620.0,389679336,12,0,1496,0,1746,82,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,5011163079.0,747563264,10,0,1458,0,728,62,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,3781648584.0,611238168,10,0,1646,0,728,62,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1523269975.0,753411024,16,0,-,-,-,-,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 31)],31729193679.0,2318043376,24,0,6483,0,9821,318,0.9130771839720917
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 31)],30240605947.0,2045583784,24,0,6550,0,10135,306,0.9483386663619222
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,26134362304.0,1.49898744E+9,22,0,4855,0,7008,272,0.8779674639439177
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 31)],32364762571.0,2253214696,24,0,5929,0,8611,322,0.8698023499839935
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,960707018.0,551589712,15,0,-1,-1,-1,-1,0.8396728624535316
,recursive,Fibonacci05_false-unreach-call_true-termination.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,20611528474.0,922519352,21,0,8983,0,15946,245,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,10387748156.0,2256671008,20,0,8519,0,13480,212,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,20398918759.0,1.7611788E+8,16,0,7265,0,3025,146,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,16027499374.0,2462423472,16,0,8269,0,3025,146,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,30829513.0,0,1,0,-,-,-,-,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,36191157.0,8.517912E+7,-,-,-,-,-,-,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,39959993.0,170349696,-,-,-,-,-,-,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,39259172.0,170349696,-,-,-,-,-,-,-
