,File,Settings,Toolchain,Result,Overall time,Overall iterations,Automata difference,Dead end removal time,Minimization time,Time for computing Hoare annotation,BasicInterpolantAutomatonTime,BiggestAbstraction,EdgeCheckerBenchmarkData_SDtfs,EdgeCheckerBenchmarkData_SDslu,EdgeCheckerBenchmarkData_SDs,EdgeCheckerBenchmarkData_lazy,EdgeCheckerBenchmarkData_Sat,EdgeCheckerBenchmarkData_Unsat,EdgeCheckerBenchmarkData_Unknown,EdgeCheckerBenchmarkData_NotChecked,EdgeCheckerBenchmarkData_EdgeCheckerTime,States removed by minization,TraceCheckerBenchmark_SsaConstructionTime,TraceCheckerBenchmark_SatisfiabilityAnalysisTime,TraceCheckerBenchmark_InterpolantComputationTime,TraceCheckerBenchmark_NumberOfCodeBlocks,TraceCheckerBenchmark_NumberOfCodeBlocksAsserted,TraceCheckerBenchmark_NumberOfCheckSat,TraceCheckerBenchmark_SizeOfPredicatesFP,TraceCheckerBenchmark_SizeOfPredicatesBP,TraceCheckerBenchmark_NumberOfQuantifiedPredicates,TraceCheckerBenchmark_Conjuncts in SSA,TraceCheckerBenchmark_Conjuncts in UnsatCore,InterpolantCoveringCapability
,/home/matthias/ultimate/trunk/examples/svcomp/loops/eureka_05_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,4386690339,27,2489091752,0,14297305,0,10952754,size=87occurred in iteration=26,710,989,2577,0,2197,303,0,0,1062187431,136,110137759,312985310,1423303341,1155,1155,27,7388,0,[I@7027d5da,3081,248,2377/3340
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_bounded_loop1_false-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,247361014,6,153386540,0,1812358,0,1709580,size=20occurred in iteration=4,87,51,68,0,79,20,0,0,43304277,15,5137621,16556611,58582795,46,46,6,0,155,[I@28ef6c90,140,57,2/3
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_bounded_loop1_false-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,153085879,3,74809960,0,996569,0,13287718,size=24occurred in iteration=2,51,26,64,0,55,13,0,0,29587041,10,2924849,10341051,38493033,22,22,3,27,34,[I@7ec076ee,41,13,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_bounded_loop1_false-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,217837337,4,94150882,0,1020132,0,1058913,size=20occurred in iteration=2,51,22,45,0,50,16,0,0,27214204,7,3493099,10769236,99021974,33,33,4,94,0,[I@dc04445,86,34,0/3
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_infinite_loop_1_true-unreach-call_false-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,28923050,1,14480965,0,241373,0,338686,size=13occurred in iteration=0,4,6,2,0,3,1,0,0,2189285,0,495205,1907128,10149056,5,5,1,0,28,[I@474914bc,19,8,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_infinite_loop_1_true-unreach-call_false-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,40928763,1,12159702,0,355332,0,8753220,size=13occurred in iteration=0,4,9,4,0,3,1,0,0,1825694,0,514864,1734023,16024609,5,5,1,15,10,[I@ef06734,19,8,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_infinite_loop_1_true-unreach-call_false-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,35906297,1,14088732,0,297718,0,435928,size=13occurred in iteration=0,4,6,2,0,3,1,0,0,2379959,0,684527,2939220,15743719,5,5,1,15,0,[I@49078e95,19,8,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_infinite_loop_2_true-unreach-call_false-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,24596233,1,11931830,0,232168,0,335899,size=13occurred in iteration=0,4,6,2,0,3,1,0,0,1879644,0,620735,1720144,8372742,5,5,1,0,28,[I@f21fda8,19,8,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_infinite_loop_2_true-unreach-call_false-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,41041817,1,11951352,0,228042,0,8566197,size=13occurred in iteration=0,4,9,4,0,3,1,0,0,1868560,0,548805,1798320,16520462,5,5,1,15,10,[I@94285b,19,8,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/for_infinite_loop_2_true-unreach-call_false-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,39124623,1,13867115,0,299890,0,433580,size=13occurred in iteration=0,4,6,2,0,3,1,0,0,2325382,0,1221386,3126312,17855361,5,5,1,15,0,[I@7ee56ea8,19,8,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/insertion_sort_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,30033146484,17,23693374672,0,15851356,0,9386057,size=109occurred in iteration=16,656,1100,3067,0,2960,433,0,0,2842763453,532,32309889,118381137,6147074882,370,370,17,0,5352,[I@6a773622,917,304,41/313
,/home/matthias/ultimate/trunk/examples/svcomp/loops/insertion_sort_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,33084805136,9,7753754160,0,3988663,0,5019475364,size=47occurred in iteration=8,328,640,1782,0,1777,231,0,0,1331981467,231,12939433,43612710,20241684549,153,153,9,772,2463,[I@388328c9,376,109,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/insertion_sort_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29967014566,33,19522892840,0,27450503,0,15801811,size=123occurred in iteration=32,1568,2617,11080,0,12768,811,0,0,7870569445,1211,71255550,241283982,10053487974,806,806,33,6980,0,[I@2aeac11b,1946,806,5/842
,/home/matthias/ultimate/trunk/examples/svcomp/loops/insertion_sort_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29971434849,10,6914116310,0,6552912,0,5083912,size=47occurred in iteration=9,333,516,1158,0,1063,171,0,0,1029089282,217,20671445,61151665,1143633120,147,147,9,0,1441,[I@15661074,349,92,31/74
,/home/matthias/ultimate/trunk/examples/svcomp/loops/insertion_sort_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,30110658265,9,11917569895,0,4301539,0,2716353040,size=61occurred in iteration=8,287,689,1940,0,1951,275,0,0,1642162975,185,10882547,35285283,2331357703,130,130,8,694,1177,[I@5fc23aa5,304,94,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/insertion_sort_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29980407937,33,19054434664,0,27447174,0,15579576,size=127occurred in iteration=32,1577,2477,11389,0,13039,744,0,0,7831063948,1249,77467687,254948134,10513857631,808,808,33,6967,0,[I@489857c0,1884,806,3/852
,/home/matthias/ultimate/trunk/examples/svcomp/loops/invert_string_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,2023127011,9,1541966926,0,4172300,0,3607553,size=36occurred in iteration=8,229,404,563,0,717,195,0,0,412865127,112,23923545,57330288,372055374,147,147,9,0,493,[I@49c21510,368,69,13/51
,/home/matthias/ultimate/trunk/examples/svcomp/loops/invert_string_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,4360159133,9,2382247665,0,3704845,0,1040867766,size=36occurred in iteration=8,240,515,1019,0,1185,252,0,0,586550754,128,19551082,43661765,846187953,147,147,9,465,471,[I@64f4f344,368,69,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/invert_string_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,1476850895,9,1047953620,0,4224775,0,3964855,size=36occurred in iteration=8,238,359,631,0,642,140,0,0,406839414,102,23176537,47530783,331098871,147,147,9,465,0,[I@d8f2924,368,69,13/51
,/home/matthias/ultimate/trunk/examples/svcomp/loops/invert_string_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29964640692,13,13179846424,0,5913141,0,8220291,size=36occurred in iteration=12,351,861,1032,0,1189,405,0,0,1298059551,224,34028234,85352771,3723855424,242,242,12,0,3243,[I@9a9237c,711,140,144/265
,/home/matthias/ultimate/trunk/examples/svcomp/loops/invert_string_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,30751978420,8,16485541443,0,2952909,0,6377122762,size=30occurred in iteration=7,250,747,1440,0,1486,330,0,0,1027117421,174,17412167,43221283,7817596462,160,160,8,945,3255,[I@3f58a6d8,472,109,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/invert_string_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,7194443397,18,4278564314,0,8390544,0,8028167,size=52occurred in iteration=17,537,1079,2795,0,3254,422,0,0,1947244330,208,62240967,158793860,2660966759,500,500,18,4517,0,[I@8c418ae,1488,377,286/748
,/home/matthias/ultimate/trunk/examples/svcomp/loops/linear_sea.ch_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,33950573781,5,3455322376,0,1466369,0,1486036,size=13occurred in iteration=4,34,5,45,0,100,6,0,0,2599722641,0,15089076,131045178,235080032,29,29,4,0,240,[I@5531cf65,627,117,0/8
,/home/matthias/ultimate/trunk/examples/svcomp/loops/linear_sea.ch_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,23332044002,5,18378764591,0,1871159,0,1712239884,size=19occurred in iteration=4,36,24,103,0,340,29,1,0,13993059643,0,29692090,412647403,2790908909,49,49,5,485,337,[I@2304c01,1199,171,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/linear_sea.ch_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29943037655,13,8251376974,0,5400816,0,9888175,size=29occurred in iteration=12,99,43,354,0,2348,0,0,0,3802873697,0,122751329,1732934542,19805938393,209,209,13,5767,0,[I@39271b95,5775,861,0/572
,/home/matthias/ultimate/trunk/examples/svcomp/loops/linear_search_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,39382704777,4,17274780401,0,1860509,0,1718877,size=11occurred in iteration=3,27,2,24,0,25,6,0,0,269376387,0,30999448,211996501,21855704155,29,29,4,0,303,[I@1a2be9a0,630,120,0/8
,/home/matthias/ultimate/trunk/examples/svcomp/loops/linear_search_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,38512361280,5,3821701331,0,1247139,0,1007577772,size=17occurred in iteration=4,34,12,74,0,207,18,0,0,544018854,0,20977042,162479291,2902961142,29,29,4,405,303,[I@38f714cc,630,129,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/linear_search_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29978781661,12,7148081172,0,5489055,0,7992732,size=27occurred in iteration=11,90,32,270,0,1390,11,0,0,3471669063,0,95095668,1589931071,19200881147,155,155,11,4274,0,[I@65767a4b,4228,740,0/330
,/home/matthias/ultimate/trunk/examples/svcomp/loops/matrix_false-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,125272389,4,39800128,0,1264612,0,1192211,size=21occurred in iteration=3,75,21,69,0,25,3,0,0,22893990,3,6774378,18103827,45492864,51,51,4,0,141,[I@31d60170,82,15,2/2
,/home/matthias/ultimate/trunk/examples/svcomp/loops/matrix_false-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,383728009,4,97248023,0,1085514,0,187030689,size=22occurred in iteration=3,93,65,168,0,100,13,0,0,68527922,16,5072001,12979676,68828958,51,51,4,117,141,[I@58f8799f,82,15,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/matrix_false-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,128779861,4,63525368,0,1127573,0,1284678,size=22occurred in iteration=3,91,50,111,0,75,10,0,0,46639470,16,6082203,14925705,30532241,51,51,4,117,0,[I@20f8e35b,82,15,2/2
,/home/matthias/ultimate/trunk/examples/svcomp/loops/matrix_true-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,221233826,4,83623202,0,1170922,0,1416123,size=14occurred in iteration=3,49,18,35,0,52,8,0,0,39644535,3,3953305,10512717,116934512,35,35,4,0,175,[I@30cdd6c6,101,29,2/6
,/home/matthias/ultimate/trunk/examples/svcomp/loops/matrix_true-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,488246164,4,115196626,0,1273840,0,176122963,size=21occurred in iteration=3,54,35,74,0,102,9,0,0,64779600,6,4130673,10549828,176982720,35,35,4,147,133,[I@19cf7a32,101,29,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/matrix_true-unreach-call_true-termination.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,177427334,4,71921667,0,1225449,0,1367120,size=14occurred in iteration=3,53,15,40,0,57,5,0,0,39028606,6,10048510,11236031,77989955,35,35,4,147,0,[I@45f75db,101,29,2/6
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c11_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,57094148,2,28687907,0,645850,0,801341,size=9occurred in iteration=0,13,1,3,0,3,1,0,0,2829611,0,1792761,3838241,18587395,11,11,2,0,59,[I@17327f1b,27,9,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c11_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,116025692,2,56821504,0,660237,0,18412160,size=9occurred in iteration=0,15,3,12,0,11,3,0,0,5685805,0,1266615,2869172,33719282,11,11,2,28,62,[I@7436d182,27,9,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c11_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,540651373,6,292727818,0,2122745,0,2760779,size=15occurred in iteration=5,62,11,146,0,142,4,0,0,76452227,0,8375679,19297950,209334553,55,55,6,365,0,[I@3af4e969,157,51,0/40
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c24_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,28764508754,19,25918103318,0,27632537,0,10523822,size=265occurred in iteration=18,2390,16895,12519,0,6362,1317,0,0,23191664909,0,344281427,918602579,1508462588,1546,1546,19,0,2211,[I@455705f7,6094,190,6018/7956
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c24_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,31690054010,6,9623521624,0,8572031,0,19689286990,size=460occurred in iteration=5,753,8910,7306,0,3278,754,0,0,8475127532,0,115862265,303815667,1937669921,520,520,6,742,742,[I@5448beb1,2052,63,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c24_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,28911231992,18,26505251613,0,29017361,0,10988729,size=250occurred in iteration=17,2393,14457,12303,0,5957,1118,0,0,24001589950,176,317779131,810110366,1202189726,1384,1384,18,1978,0,[I@73df81b1,5460,171,5032/6664
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c40_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,54067159,3,9824686,0,954816,0,1110722,size=10occurred in iteration=0,23,0,3,0,8,0,0,0,5317646,0,8144467,17263661,13425930,22,22,3,0,35,[I@25080abc,60,8,2/2
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c40_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29145868346,3,8627846,0,1042119,0,1975009801,size=10occurred in iteration=0,21,0,3,0,8,0,0,0,4188192,0,8096226,19115181,15956932,13,13,2,19,19,[I@3683f083,36,4,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/n.c40_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29161014868,3,9727873,0,992423,0,793627,size=10occurred in iteration=0,21,0,3,0,8,0,0,0,6182768,0,6599397,8983581,3617611,13,13,2,19,0,[I@1023446b,36,4,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec11_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,11785430,2,898418,0,291617,0,279096,size=9occurred in iteration=0,10,0,0,0,0,0,0,0,0,0,1425475,3573419,356303,11,11,2,0,4,[I@34167c46,14,1,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec11_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,14700797,2,1046423,0,331470,0,2701576,size=9occurred in iteration=0,10,0,0,0,0,0,0,0,0,0,1584414,3581646,495867,11,11,2,4,4,[I@3038f261,14,1,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec11_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,12590360,2,1111977,0,339425,0,323712,size=9occurred in iteration=0,10,0,0,0,0,0,0,0,0,0,1682869,3683442,417265,11,11,2,4,0,[I@6ab0d702,14,1,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec20_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,35603749,3,8196667,0,653586,0,948497,size=9occurred in iteration=0,18,0,3,0,5,0,0,0,5028699,0,3165223,9726929,4102277,19,19,3,0,13,[I@7ff3fb06,41,4,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec20_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,46713414,3,8017536,0,594441,0,12204582,size=9occurred in iteration=0,18,0,6,0,9,0,0,0,4025423,0,2661413,7060092,9017030,19,19,3,25,13,[I@6ae5888a,41,4,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec20_false-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,34381823,3,6462589,0,739215,0,731113,size=9occurred in iteration=0,18,0,3,0,5,0,0,0,3367442,0,3585630,8239006,6628315,19,19,3,25,0,[I@747067f4,41,4,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec40_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,92477193,3,19933050,0,1873909,0,2299836,size=11occurred in iteration=0,26,0,4,0,8,0,0,0,10817096,0,12892838,26678267,22333937,25,25,3,0,38,[I@32f8cfa2,75,8,2/2
,/home/matthias/ultimate/trunk/examples/svcomp/loops/nec40_true-unreach-call.i,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29256789272,3,14543635,0,1303561,0,2530174255,size=11occurred in iteration=0,24,0,4,0,8,0,0,0,8108710,0,4636431,8874991,11115620,15,15,2,21,21,[I@7b60d513,46,4,0/0
