,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,LTL/rers2012/P14,Problem14_prop_040.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property ((A U B) || G(A)) ,41022120898.0,7.3138176E+9,1330476824,12,36793060999,423457878,2,3,548,670,1087,1973,545,1423,11,0,0,Nonterminating,6.2727272727272725,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_040.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],874561401593.0,7635730432,5.30223632E+9,0,1978451,0,2,3,548,1696,1087,5051,701,4480,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_040.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],861531185547.0,7635730432,6.12683848E+9,0,2033420,0,2,3,548,1696,1087,5051,701,4480,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_040.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property ((A U B) || G(A)) ,147631252886.0,7562330112,3428044824,12,143296786756,414037158,2,3,548,670,1087,1973,545,1423,11,0,0,Nonterminating,6.2727272727272725,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_041.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B U C))) ,58612767522.0,7485259776,961316912,18,54061238131,1178177618,3,6,548,670,1625,3932,615,2312,17,0,0,Nonterminating,5.764705882352941,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_041.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],866706568422.0,7635730432,5847951248,0,2220387,0,3,6,548,1696,1625,10088,819,9233,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_041.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],867956408906.0,7635730432,5655859112,0,1952100,0,3,6,548,1696,1625,10088,819,9233,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_041.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B U C))) ,57748254168.0,7.4973184E+9,8.9893356E+8,18,53415862099,1154625586,3,6,548,670,1625,3932,615,2312,17,0,0,Nonterminating,5.764705882352941,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_042.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G(A) ,214869964767.0,7546601472,3895932928,17,210985401008,1009189663,2,3,548,670,1087,1973,545,1423,16,0,0,Nonterminating,6.6875,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_042.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G(A)],1427051344932.0,7622098944,3.7779398E+9,25,1425959809452,27578867330,2,3,548,1696,1087,5051,701,4480,25,0,0,Decomposition not yet finished,4.4,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_042.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G(A)],1424958055518.0,7635730432,3.9441398E+9,25,1423684516272,28703141376,2,3,548,1696,1087,5051,701,4480,25,0,0,Decomposition not yet finished,4.4,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_042.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G(A) ,213501250128.0,7915175936,3.56459848E+9,17,209758781831,967570780,2,3,548,670,1087,1973,545,1423,16,0,0,Nonterminating,6.6875,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_043.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20747440277.0,7715422208,1.32344444E+9,12,16634636528,429244916,2,3,548,670,1087,1973,545,1423,11,0,0,-,5.363636363636363,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_043.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],96187607720.0,7.71227648E+9,1.92161624E+9,25,94984022613,14569347537,2,3,548,1696,1087,5051,701,4480,24,0,0,-,3.9583333333333335,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_043.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],95247626159.0,7635730432,1.43182024E+9,25,93998732136,14931595225,2,3,548,1696,1087,5051,701,4480,24,0,0,-,3.9583333333333335,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_043.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20679354005.0,7635730432,1131857152,12,16538547218,459477154,2,3,548,670,1087,1973,545,1423,11,0,0,-,5.363636363636363,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_044.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (!(F(A)) || (B U C)) ,55266990118.0,7718043648,1333899792,19,50324766615,2131971797,4,9,548,670,2163,5893,851,2498,18,0,0,Nonterminating,5.722222222222222,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_044.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],1039146185709.0,7726956544,5325587432,0,1964885,0,4,9,548,1696,2163,15127,1080,7287,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_044.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],1025030499496.0,7608991744,5520616456,0,1905423,0,4,9,548,1696,2163,15127,1080,7287,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_044.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (!(F(A)) || (B U C)) ,55665778939.0,7608991744,917500352,19,50751029263,2104439364,4,9,548,670,2163,5893,851,2498,18,0,0,Nonterminating,5.722222222222222,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_045.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((!((A && F(B))) || (C U B))) ,305219817067.0,7571243008,3044535056,41,298077564855,14140977441,4,8,548,670,2163,5242,1387,4674,40,0,0,Nonterminating,6.05,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_045.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],709916202420.0,7635730432,5390600272,0,1923515,0,4,8,548,1696,2163,13450,1616,12168,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_045.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],693906172781.0,7635730432,5393334376,0,1904273,0,4,8,548,1696,2163,13450,1616,12168,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_045.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((!((A && F(B))) || (C U B))) ,294617752943.0,7686586368,2559648696,41,287825280155,14925319617,4,8,548,670,2163,5242,1387,4674,40,0,0,Nonterminating,6.05,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_046.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(B))) ,87978533876.0,7897350144,1648451056,25,81142611567,1338190528,3,6,548,670,1625,3932,852,3372,24,0,0,Nonterminating,5.041666666666667,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_046.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],887654016012.0,7895252992,4954049176,0,2053160,0,3,6,548,1696,1625,10088,1081,9042,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_046.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],882182502418.0,7580680192,5782110432,0,2257157,0,3,6,548,1696,1625,10088,1081,9042,-,-,-,-,-,-,-
